Sentence,Label,active,euphimism,details,exaggeration,bragging,litote,repetition,metaphor,he said,apparent denial,apparent concession,blame transfer,other kinds,opinion,irony
You cannot resist .,assumption,,,,,,,,,,,,,,,
You will be stressed out .,assumption,,,,,,,,,,,,,,,
You will feel .,assumption,,,,,,,,,,,,,,,
"Or , as I believe I put it in a blog about the trailer , ""Clint Eastwood's American Sniper trailer will ruin your pants.""  But however effective it is as a piece of cinema , even a cursory look into the film's backstory - and particularly the public reaction to its release  - raises disturbing questions about which stories we choose to codify into truth , and whose, and why, and the messy social costs of transmogrifying real life into entertainment .",par-sep,,,,,,,,,,,,,,,
"Chris Kyle, a US navy Seal from Texas, was deployed to Iraq in 2003 and claimed to have killed more than 255 people during his six-year military career .",anecdote,,,,,,,,,,,,,,,
"In his memoir , Kyle reportedly described killing as ""fun"", something he ""loved"" ; he was unwavering in his belief that everyone he shot was a ""bad guy"" .",assumption,,,,,,,,,,,,,,,
"""I hate the damn savages,"" he wrote .",testimony,,,,,,,,,,,,,,,
"""I couldn't give a flying fuck about the Iraqis."" He bragged about murdering looters during Hurricane Katrina , though that was never substantiated .",testimony,,,,,,,,,,,,,,,
He was murdered in 2013 at a Texas gun range by a 25-year-old veteran reportedly suffering from post-traumatic stress disorder .,anecdote,,,,,,,,,,,,,,,
"However we diverge politically , I have enough faith in Eastwood's artistry and intellect to trust that he is not a black-and-white ideologue - or, at least , that he knows that the limitations of such a worldview would make for an extremely dull movie .",assumption,,,,,,,,,,,,,,,
"But the same can't be said for Eastwood's subject, or , as response to the film has demonstrated , many of his fans .",assumption,,,,,,,,,,,,,,,
"As Laura Miller wrote in Salon : ""In Kyle's version of the Iraq war, the parties consisted of Americans , who are good by virtue of being American , and fanatic Muslims whose 'savage, despicable evil' led them to want to kill Americans simply because they are Christians.""  Adds Scott Foundas at Variety : ""Chris Kyle saw the world in clearly demarcated terms of good and evil , and American Sniper suggests that such dichromatism may have been key to both his success and survival ; on the battlefield, doubt is akin to death.""  Eastwood, on the other hand, Foundas says, ""sees only shades of gray"" , and American Sniper is a morally ambiguous, emotionally complex film .",assumption,,,,,,,,,,,,,,,
"But there are a lot of Chris Kyles in the world , and the chasm between Eastwood's intent and his audience's reception touches on the old Chappelle's Show conundrum: a lot of white people laughed at Dave Chappelle's rapier racial satire for the wrong reasons, in ways that may have actually exacerbated stereotypes about black people in the minds of intellectual underachievers .",assumption,,,,,,,,,,,,,,,
"Is that Chappelle's fault? Should he care?  Likewise ,  much of the US right wing appears to have seized upon American Sniper with similarly shallow comprehension - treating it with the same unconsidered, rah-rah reverence that they would the national anthem or the flag itself .",assumption,,,,,,,,,,,,,,,
"Only a few weeks into its release, the film has been flattened into a symbol to serve the interests of an ideology that, arguably, runs counter to the ethos of the film itself .",assumption,,,,,,,,,,,,,,,
"How much , if at all , should Eastwood concern himself with fans who misunderstand and misuse his work? If he, intentionally or not, makes a hero out of Kyle - who, bare minimum , was a racist who took pleasure in dehumanising and killing brown people - is he responsible for validating racism, murder, and dehumanisation? Is he a propagandist if people use his work as propaganda?  That question came to the fore last week on Twitter when several liberal journalists drew attention to Kyle's less Oscar-worthy statements .",anecdote,,,,,,,,,,,,,,,
"""Chris Kyle boasted of looting the apartments of Iraqi families in Fallujah,"" wrote author and former Daily Beast writer Max Blumenthal .",testimony,,,,,,,,,,,,,,,
"""Kill every male you see,"" Rania Khalek quoted , calling Kyle an ""American psycho"" .",testimony,,,,,,,,,,,,,,,
"Retaliation from the rightwing twittersphere was swift and violent, as Khalek documented in an exhaustive (and exhausting) post at Alternet .",assumption,,,,,,,,,,,,,,,
"""Move your America hating ass to Iraq, let ISIS rape you then cut your cunt head off , fucking media whore muslim,"" wrote a rather unassuming-looking mom named Donna .",testimony,,,,,,,,,,,,,,,
"""Rania, maybe we to take you ass overthere and give it to ISIS ... Dumb bitch,"" offered a bearded man named Ronald , who enjoys either bass fishing or playing the bass (we may never know) .",assumption,,,,,,,,,,,,,,,
"""Waterboarding is far from torture,"" explained an army pilot named Benjamin, all helpfulness .",testimony,,,,,,,,,,,,,,,
"""I wouldn't mind giving you two a demonstration.""  The patriots go on, and on and on .",assumption,,,,,,,,,,,,,,,
They cannot believe what they are reading .,assumption,,,,,,,,,,,,,,,
"They are rushing to the defence of not just Kyle, but their country , what their country means .",assumption,,,,,,,,,,,,,,,
They call for the rape or death of anyone ungrateful enough to criticise American hero Chris Kyle .,assumption,,,,,,,,,,,,,,,
"Because Chris Kyle is good , and brown people are bad , and America is in danger , and Chris Kyle saved us .",assumption,,,,,,,,,,,,,,,
"The attitude echoes what Miller articulated about Kyle in her Salon piece : ""his steadfast imperviousness to any nuance, subtlety or ambiguity, and his lack of imagination and curiosity, seem particularly notable"" .",testimony,,,,,,,,,,,,,,,
"There is no room for the idea that Kyle might have been a good soldier but a bad guy ; or a mediocre guy doing a difficult job badly; or a complex guy in a bad war who convinced himself he loved killing to cope with an impossible situation ; or a straight-up serial killer exploiting an oppressive system that, yes , also employs lots of well-meaning, often impoverished, non-serial - killer people to do oppressive things over which they have no control .",assumption,,,,,,,,,,,,,,,
"Or that Iraqis might be fully realised human beings with complex inner lives who find joy in food and sunshine and family, and anguish in the murders of their children .",assumption,,,,,,,,,,,,,,,
Or that you can support your country while thinking critically about its actions and its citizenry .,assumption,,,,,,,,,,,,,,,
Or that many truths can be true at once .,assumption,,,,,,,,,,,,,,,
Always meet your heroes .,other,,,,,,,,,,,,,,,
Always meet your heroes .,other,,,,,,,,,,,,,,,
"In the light of the sad case of Leelah Alcorn, the Ohio transgender teenager who killed herself after being forced to undergo conversion therapy , I have been asked how teenagers can deal with parents who are completely unsupportive or hostile to their emerging independent identity .",anecdote,,,,,,,,,,,,,,,
You don't choose your parents .,common-ground,,,,,,,,,,,,,,,
You are at their mercy .,assumption,,,,,,,,,,,,,,,
"They control your environment - to a great extent, they are your environment .",assumption,,,,,,,,,,,,,,,
"You don't have the power to control your own resources : your own money, or even your own food .",common-ground,,,,,,,,,,,,,,,
"When you were a baby you had even less autonomy , and for you to develop you had to do so in relationship with them .",common-ground,,,,,,,,,,,,,,,
"How you think, feel , move and speak is created with your parents .",common-ground,,,,,,,,,,,,,,,
"Even more importantly , how you learn to soothe yourself in the face of pain or upset is in large part down to how they soothed you when you were growing up .",assumption,,,,,,,,,,,,,,,
"As you develop , more influences affect who and what you are and allow different parts of you to grow .",common-ground,,,,,,,,,,,,,,,
"You go to school, meet more people and hear more ideas , and you begin to experience urges and feelings in yourself that may not be recognised by your parents , or even anyone else you know .",common-ground,,,,,,,,,,,,,,,
"But these days, we have the internet , so there is usually someone out there who can understand to some extent how you feel .",common-ground,,,,,,,,,,,,,,,
All of us have a need to have our internal selves mirrored by the people around us .,assumption,,,,,,,,,,,,,,,
"It's unlikely that anyone finds themselves always completely understood by relying on how others respond to them , but we all have a need to seek this type of connection - especially if we don't find anything approaching it at home .",assumption,,,,,,,,,,,,,,,
"Not being understood by our parents is one thing , but what if a teenager feels persecuted for not being exactly like their family or peers? What if he or she is persecuted , abused, put through exorcisms or so-called conversion therapies? Some people who survived time in concentration camps told of the importance of holding on to their imagination and their minds .",anecdote,,,,,,,,,,,,,,,
But when you are being abused by your parents that is harder to do because we have a need to believe that our parents good .,assumption,,,,,,,,,,,,,,,
"Otherwise ,  we rationalise , how can we be safe?  So the unconscious process that tends to happen is that we start to blame ourselves for how we feel instead .",par-sep,,,,,,,,,,,,,,,
"Often young people don't think of waiting it out until they can flee , because time seems to pass more slowly as a teenager , so there can be a real danger of teenage suicide .",assumption,,,,,,,,,,,,,,,
"Despite the terrible feelings of rejection a teenager might experience , one day they may be able to understand their parents' point of view .",assumption,,,,,,,,,,,,,,,
If they are strict and inflexible - unable to move with the times or accept anything other than their values - this is probably the result of trauma: either their own trauma or transgenerational trauma - trauma passed on to them by their parents .,assumption,,,,,,,,,,,,,,,
"When we are not traumatised , we can live fluidly in the present, responding to situations as they arise .",assumption,,,,,,,,,,,,,,,
"But when traumatised , people stick to strict rules and codes, as though living in emergency mode , and they are fearful of deviating from these .",assumption,,,,,,,,,,,,,,,
"So when they see their children being very different from them , they panic .",assumption,,,,,,,,,,,,,,,
"In their belief system , to deviate from the rule book is to be cast out .",assumption,,,,,,,,,,,,,,,
"And to be cast out is to be unsafe, and possibly to die .",assumption,,,,,,,,,,,,,,,
"They are worried because they cannot imagine accepting you as you want to be , cannot imagine that it would be possible for you to be accepted anywhere .",assumption,,,,,,,,,,,,,,,
"They may even fear that because you are different , they will no longer be accepted by their community .",assumption,,,,,,,,,,,,,,,
The main emotion holding this system together is shame and the fear of feeling shame .,assumption,,,,,,,,,,,,,,,
Shame feels like an annihilation .,assumption,,,,,,,,,,,,,,,
"If the teenager can sense some of this , it may help them to take the persecution they get from their parents less personally .",assumption,,,,,,,,,,,,,,,
Because it is unhelpful to see one party as good and the other as bad .,assumption,,,,,,,,,,,,,,,
Everyone needs to be listened to .,common-ground,,,,,,,,,,,,,,,
"What advice would I give to the teenager who is rejected or tormented by their parents for their beliefs, identity or sexuality? Find a sympathetic witness for what you are going through : a friend, a teacher, a school counsellor - someone whose idea of you actually reflects who you feel you really are .",assumption,,,,,,,,,,,,,,,
You can then hold on to their image of you when times are tough .,assumption,,,,,,,,,,,,,,,
"And most importantly , although it feels like a lifetime , it isn't .",assumption,,,,,,,,,,,,,,,
You will be able to walk away one day and build a new network consisting of mutual support around you .,assumption,,,,,,,,,,,,,,,
You will be able to walk away one day and build a new network consisting of mutual support around you .,assumption,,,,,,,,,,,,,,,
"In a pre-dawn raid on Monday, militants attacked a Saudi border post from the Iraqi side of the frontier .",anecdote,,,,,,,,,,,,,,,
"The resulting clash left three soldiers and four militants dead , according to the Saudi government news agency .",testimony,,,,,,,,,,,,,,,
"It later emerged that one of the dead soldiers was no ordinary border guard but the commander of Saudi Arabia's northern border forces, Brigadier General Awdah al-Balawi .",anecdote,,,,,,,,,,,,,,,
"This suggests that the attack, far from being random or opportunistic , had been carefully targeted and perhaps based on inside information regarding the general's whereabouts .",assumption,,,,,,,,,,,,,,,
"The attack has been widely attributed to Islamic State, with some reports saying the rebel group has now claimed responsibility for it .",anecdote,,,,,,,,,,,,,,,
"This might be viewed simply as a reprisal for Saudi participation in the US-led bombing campaign against Isis , but Isis has also been seeking to extend the current conflict in Syria and Iraq into Saudi territory .",assumption,,,,,,,,,,,,,,,
"There is no doubt that Isis has both sympathisers and active supporters inside the kingdom - it claimed responsibility for shooting a Danish citizen in Riyadh last November, for example - but whether it will be able to establish a military foothold is another question .",assumption,,,,,,,,,,,,,,,
"Isis tends to flourish militarily in places where central government is weak , but that is not the case in Saudi Arabia .",assumption,,,,,,,,,,,,,,,
"In military terms, the Saudi security apparatus is probably capable of suppressing Isis on its own territory , just as it did with al-Qaeda a decade or so ago , but it is in no position to confront Isis at the ideological level .",assumption,,,,,,,,,,,,,,,
"The problem here is that Isis and the Saudis' Islamic kingdom are ideologically similar , so attempts to challenge Isis on ideological grounds risk undermining the Saudi state too .",assumption,,,,,,,,,,,,,,,
"As Heba Saleh and Simeon Kerr noted in the Financial Times last September :.  The underlying issue, therefore, is the rival claims of king and would-be caliph .",par-sep,,,,,,,,,,,,,,,
"In the words of two Saudi government supporters : ""To restore the 'caliphate' , [Isis] would ultimately need to implant itself at the epicentre of Islamic life, the two holy mosques in Mecca and Medina .",testimony,,,,,,,,,,,,,,,
"Therefore , [Isis's] road to the caliphate runs through the kingdom of Saudi Arabia.""  Inconveniently for the Saudi monarchy, this challenge from the upstart caliph comes at a time of uncertainty over the royal succession .",assumption,,,,,,,,,,,,,,,
"King Abdullah, now in his 90s, is in hospital - reportedly being treated for pneumonia  - and his likely successor, Crown Prince Salman, is thought to be 77 and not in good health .",anecdote,,,,,,,,,,,,,,,
"So far, Saudi efforts to confront Isis ideologically have mainly taken the form of denunciations from tame clerics - figures who have no prospect of influencing Isis supporters and sympathisers - but it is difficult to see what else they might do without calling their own state system into question .",assumption,,,,,,,,,,,,,,,
The king and his princes have dug a hole for themselves by harnessing religion in the pursuit of power .,assumption,,,,,,,,,,,,,,,
Religious credentials bolstered their claim to legitimacy and helped them assert their authority .,assumption,,,,,,,,,,,,,,,
"For a long time , those credentials served them well , but now they are becoming a liability and it may be too late to unfasten the harness .",assumption,,,,,,,,,,,,,,,
"For a long time , those credentials served them well , but now they are becoming a liability and it may be too late to unfasten the harness .",assumption,,,,,,,,,,,,,,,
Sexting .,no-unit,,,,,,,,,,,,,,,
Belfies .,no-unit,,,,,,,,,,,,,,,
Cock shots .,no-unit,,,,,,,,,,,,,,,
Instagrammed abs .,no-unit,,,,,,,,,,,,,,,
WhatsApp filth chats .,no-unit,,,,,,,,,,,,,,,
"Cam-to- cam sessions with strangers in Rio (or Hull) Xtube videos of faceless, face- sitting civil servants .",no-unit,,,,,,,,,,,,,,,
"Can I take your number, asks modern Britain , I'll send you a six-minute film of me masturbating .",assumption,,,,,,,,,,,,,,,
We're all porn stars now .,assumption,,,,,,,,,,,,,,,
"Technology hasn't merely flung off religion's centuries-long chastity belt but also provided live footage of people in suburban bedrooms flinging off chastity belts, metaphorically and literally .",assumption,,,,,,,,,,,,,,,
Google it .,assumption,,,,,,,,,,,,,,,
You'll be horrified by their choice of curtains .,assumption,,,,,,,,,,,,,,,
"The pornification of contemporary life is so vast and so sudden we have had no time to quantify it , or even behold it .",assumption,,,,,,,,,,,,,,,
"But there is deepening concern that the reduction and commodification of human beings to mere body parts  - walking, talking sex toys - is having a greater effect on gay men .",assumption,,,,,,,,,,,,,,,
"Russell T Davies, a screenwriter of remarkable gifts who does not so much hold a mirror up to societal sensibilities as kick them into our retinas , thinks so .",anecdote,,,,,,,,,,,,,,,
"He straddles the subject in his latest, much heralded gay dramas: Cucumber, Banana and Tofu .",assumption,,,,,,,,,,,,,,,
"In an interview with the Radio Times he worries that texting penis pictures ""is the most normal thing in the world"" among gay men, with bleak consequences .",anecdote,,,,,,,,,,,,,,,
"""That's the grammar! That's flirting! That's extraordinary , isn't it? That's got to create body pressures , hasn't it?"" he added .",testimony,,,,,,,,,,,,,,,
"It certainly will not help, nestled in an increasingly narcissistic wider culture that glistens puddle-deep as we regard our reflections .",assumption,,,,,,,,,,,,,,,
"But how much we should worry , and how grave the impact is on gay people - already suffering worse mental health  - depends on how closely we frame Davies' perspective .",assumption,,,,,,,,,,,,,,,
"If gay people existed only online or on phones  - deriving their sense of self wholly from reactions to their online sex ads - then yes, this could be catastrophic .",assumption,,,,,,,,,,,,,,,
But they do not .,assumption,,,,,,,,,,,,,,,
"And if we pan out and rewind to the gay scene of the early 90s , before Davies' Queer as Folk awoke middle England to the wonders of rimming , gay life was no less harsh .",assumption,,,,,,,,,,,,,,,
I was 16 and skinny when I first stepped into a gay bar in 1993 .,anecdote,,,,,,,,,,,,,,,
"Before websites and phone apps, pubs and clubs were much more sexualised than today .",assumption,,,,,,,,,,,,,,,
"No amount of online objectification compares to, say, the Brief Encounter, a long narrow bar in central London , in which one could consider it an achievement to order a pint without a stranger's finger inserting itself somewhere .",assumption,,,,,,,,,,,,,,,
"The other great difference was the message blaring out across gay culture : you are only desirable if you are an Adonis - a ""Muscle Mary"": no pecs, no sex .",assumption,,,,,,,,,,,,,,,
"Many felt unwelcome , inadequate .",assumption,,,,,,,,,,,,,,,
"It was, say some, a reaction to the extreme wasting suffered by thousands during the Aids crisis .",assumption,,,,,,,,,,,,,,,
"I remember the dire contrast  - a crowd of pumped-up tits and, in the corner, a wheelchair cradling a still-breathing skeleton .",anecdote,,,,,,,,,,,,,,,
People turned away in terror .,assumption,,,,,,,,,,,,,,,
And then ran to the gym .,assumption,,,,,,,,,,,,,,,
"Now , thanks to mobiles and the internet, there is a new message : different body shapes are desirable .",assumption,,,,,,,,,,,,,,,
"Plump, hairy bear? There is a market for you .",assumption,,,,,,,,,,,,,,,
Older? Click here .,assumption,,,,,,,,,,,,,,,
Skinny? Hipsters are waiting for you .,assumption,,,,,,,,,,,,,,,
"Yes , if you spend mere moments on Grindr or Scruff you will find a QC, a builder or a nurse reduced to a thumbnail fuck-me photo (it's all terribly dignified) , but there is at least some appreciation of diversity .",assumption,,,,,,,,,,,,,,,
"Progress bumbles , faltering before forging ahead .",assumption,,,,,,,,,,,,,,,
"This happened with gay rights , and it will happen with gay culture .",assumption,,,,,,,,,,,,,,,
Many might sext but will also consider what it means and how it feels .,assumption,,,,,,,,,,,,,,,
The wellbeing and mental health of LGBT people has never been so prominent in conversation - just as relevant services are cut .,assumption,,,,,,,,,,,,,,,
"We are, at last, contemplating the internal damage from homophobic hostility .",assumption,,,,,,,,,,,,,,,
It is no wonder we crave distraction .,assumption,,,,,,,,,,,,,,,
"We just need to put our phones down long enough to ask for support, for such services to be reinstated, and to ask those who bully , degrade and derail equality : why do you hate us? They are often easy to find .",assumption,,,,,,,,,,,,,,,
They're the married ones lurking in gay chat rooms with their faces concealed .,assumption,,,,,,,,,,,,,,,
They're the married ones lurking in gay chat rooms with their faces concealed .,assumption,,,,,,,,,,,,,,,
"Australian musician Sia has apologised to anyone ""triggered"" by her video for Elastic Heart, featuring Shia LaBeouf and 12-year-old dance prodigy Maggie Ziegler, dancing together, in flesh-coloured outfits (Ziegler sporting a platinum Sia wig) , in a cage .",anecdote,,,,,,,,,,,,,,,
The video has caused uproar in some quarters .,assumption,,,,,,,,,,,,,,,
"Fame-averse Sia (who generally performs with her face hidden) tweeted : ""I anticipated some 'paedophilia!!!' cries for this video .",testimony,,,,,,,,,,,,,,,
"All I can say is Maddie and Shia are two of the only actors I felt could play these two warring 'Sia self states'"" , adding that her intention was to ""create some emotional content , not to upset anybody"" .",testimony,,,,,,,,,,,,,,,
The video is jarring .,assumption,,,,,,,,,,,,,,,
"Famously troubled LaBeouf and Ziegler dance around, wrestling, attacking, playing .",anecdote,,,,,,,,,,,,,,,
"At one point , LaBeouf holds Ziegler aloft ; at another, he tries to stroke her and she kicks and hisses to get away .",anecdote,,,,,,,,,,,,,,,
"Elsewhere, Ziegler wraps her tiny limbs around LaBeouf in a feral grip .",anecdote,,,,,,,,,,,,,,,
"Watching it , I realised that the intensity (Sia's ""emotional content"") was the reason it was jarring - the mere fact that the video wasn't carefully benign, cheaply titillating or just plain boring , like so much else in the genre .",assumption,,,,,,,,,,,,,,,
"In Elastic Heart, the grown man and the young girl are alive with feelings for each other, running the gamut from amusement and play through to fury to despair .",assumption,,,,,,,,,,,,,,,
What isn't there is sexuality .,assumption,,,,,,,,,,,,,,,
"In fact ,  it baffles me how anyone could look seriously at Elastic Heart and claim to see any sexual content whatsoever .",assumption,,,,,,,,,,,,,,,
"Can't a grown man and a young girl produce art with edge and beauty of any kind without a squalid sexual subtext instantly being read into it? Sia seemed to apologise for potentially triggering memories of child sex abuse and grooming (as some accused her of doing, on behalf of abuse victims) .",no-unit,,,,,,,,,,,,,,,
Of course we all sympathise with abuse victims .,common-ground,,,,,,,,,,,,,,,
"However ,  one would imagine that such triggers would be everywhere - perhaps mainly focused on the most ordinary and domestic of situations .",assumption,,,,,,,,,,,,,,,
All of which couldn't be further away from a highly choreographed performance of an arty cage dance .,assumption,,,,,,,,,,,,,,,
"If some abuse survivors were genuinely disturbed by Elastic Heart then fair enough, but what about those who referred to it as an excuse for their own unease? Are these people aware that Ziegler performed solo, dressed identically, dancing similarly, for Sia's Chandelier video .",assumption,,,,,,,,,,,,,,,
"Did this talented young dancer remind them of child sex abuse then? If not, is it because LaBeouf was in Elastic Heart - so presumably a woman performing the same dance with Ziegler would have been perfectly fine .",assumption,,,,,,,,,,,,,,,
"Is this where we are now : society flinching from the sight of a man and a girl performing together in any way that hasn't been entirely emotionally neutered?  Ultimately, this discomfort seems wrapped up in our own dirty, addled, increasingly paranoid 21st-century mindset, in which paedophilia , once so grotesquely secretive , is now seen everywhere and in the most kneejerk fashion .",assumption,,,,,,,,,,,,,,,
"No one could complain about increased awareness of abuse , which means that children are finally protected and believed .",common-ground,,,,,,,,,,,,,,,
Such instincts come from a good (better informed) place .,assumption,,,,,,,,,,,,,,,
"However ,  the situation has surely become overcooked when paedophilia becomes one of the first things we presume and in the most ludicrous settings .",assumption,,,,,,,,,,,,,,,
"It becomes so that everything, even art, is expected to distil and accommodate all the retrospective guilt of bygone eras: the fact that so many perpetrators of the past weren't caught , that we were lax, not observant or protective enough .",assumption,,,,,,,,,,,,,,,
"In some ways, it's good not to forget ; in others, perhaps we need to get past it .",assumption,,,,,,,,,,,,,,,
"The latter is true of Elastic Heart - a video found to be offensive because of sanctioned hysteria, rather than anything happening on screen  - all the more disturbing when set against the wider background of any artist being scared into silence or self-censorship .",assumption,,,,,,,,,,,,,,,
Sia should not have been badgered into an apology .,assumption,,,,,,,,,,,,,,,
She had nothing to apologise for .,assumption,,,,,,,,,,,,,,,
Russia has listed transsexual and transgender people as no longer being allowed to qualify for driving licences .,anecdote,,,,,,,,,,,,,,,
"They are to be classed as having ""mental disorders"" , which would also include exhibitionism, voyeurism and fetishism of any kind (others include compulsive gambling and stealing) .",anecdote,,,,,,,,,,,,,,,
The official line is that this is because there are too many road accidents in Russia and tightening medical controls has become necessary .,testimony,,,,,,,,,,,,,,,
"However ,  Russian psychiatrists and human rights lawyers have condemned the move , which appears to follow on from the infamous 2013 legislation that made the promotion of ""non-traditional lifestyles"" illegal .",assumption,,,,,,,,,,,,,,,
Barring a person from driving for no good reason is a serious matter .,common-ground,,,,,,,,,,,,,,,
It takes away not only a civilian right but also a prime symbol of adult autonomy ; never mind the real logistical difficulties that being car-less might present in parts of Russia .,assumption,,,,,,,,,,,,,,,
It also means that people who might feel that they'd benefit from some degree of psychiatric counselling would feel less inclined to do so if they feared losing their cars .,assumption,,,,,,,,,,,,,,,
What a farce .,assumption,,,,,,,,,,,,,,,
There are some of us who would like it proved that a certain Vladimir Putin is mentally fit to ride that horse he is often (and so sexily!) perched upon .,assumption,,,,,,,,,,,,,,,
"There are shots I've seen where he looks quite thrillingly ""barking"" , bobbing about on his saddle, with no top on , brandishing a rifle like the big he-man he oh so obviously is .",anecdote,,,,,,,,,,,,,,,
"More seriously, this reminds us that it's still important to keep abreast of Russian moves such as these .",assumption,,,,,,,,,,,,,,,
"Big and small , these laws represent blatant targeting of minorities and cynical affronts to international human rights .",assumption,,,,,,,,,,,,,,,
"This latest one is yet another shift towards the blanket criminalisation of anything other than blessed, state-ordained heterosexuality .",assumption,,,,,,,,,,,,,,,
We must keep watching .,assumption,,,,,,,,,,,,,,,
"I go pretty low with television, lower than is dignified .",assumption,,,,,,,,,,,,,,,
"But even I have never watched The Jump , the Channel 4 reality show where low-rent celebrities compete in a variety of winter sports, with the slowest two each week being made to perform a ski jump to decide who will be eliminated .",anecdote,,,,,,,,,,,,,,,
There are always casualties during training .,assumption,,,,,,,,,,,,,,,
"This time, Ola Jordan, of Strictly Come Dancing, injured her knee so badly that it threatens her dancing career .",anecdote,,,,,,,,,,,,,,,
"The Speaker's wife, Sally Bercow, also injured herself - her ribs, not her gob , so she'll be able to carry on just fine .",anecdote,,,,,,,,,,,,,,,
"We all accept this kind of caper as ""normal"", but on what premise is such dangerous and sadistic television justified? I thought Splash! was irresponsible (unfit semi-famous people falling off high-diving boards after minimal training) .",anecdote,,,,,,,,,,,,,,,
"But ski jumping  - are they kidding?  A test of mettle, my derriere; this is Lord of the Flies with frostbite .",assumption,,,,,,,,,,,,,,,
"Why don't programme makers go the whole hog and push C-listers into fast-moving traffic and allow viewers to vote on who gets squelched by an articulated lorry the fastest? If people dislike celebrities, then fine, but breaking their bones should be off limits .",assumption,,,,,,,,,,,,,,,
"Why don't programme makers go the whole hog and push C-listers into fast-moving traffic and allow viewers to vote on who gets squelched by an articulated lorry the fastest? If people dislike celebrities, then fine, but breaking their bones should be off limits .",assumption,,,,,,,,,,,,,,,
"We've had Brokeback Mountain, Milk, A Single Man .",anecdote,,,,,,,,,,,,,,,
"Gay actors have been coming out left, right and centre .",assumption,,,,,,,,,,,,,,,
"Hollywood's no longer hung up on homosexuality, right?  Well, despite all that's been achieved , it's seems it's still possible for gay themes to make the men in suits nervous .",assumption,,,,,,,,,,,,,,,
"Reports suggest that the covers of US DVDs of the movie Pride - yes , that's Pride, a story about fighting for respect, without compromise or shame - have been straightwashed .",anecdote,,,,,,,,,,,,,,,
"A banner proclaiming ""lesbians and gays support the miners"" has been airbrushed out of the picture on the back cover , and the queer agitators are now simply ""a group of London-based activists"" in the blurb .",anecdote,,,,,,,,,,,,,,,
"Director Matthew Warchus says he ""understands"" the decision .",testimony,,,,,,,,,,,,,,,
"These changes , albeit a marketing, not a film-making decision, nevertheless stand in a time-honoured industry tradition of downplaying homosexuality .",assumption,,,,,,,,,,,,,,,
"For years, film-makers in America were trapped by the motion picture production code , which banned ""any inference of sex perversion"" .",assumption,,,,,,,,,,,,,,,
"As the brilliant 1995 documentary The Celluloid Closet sets out , screenwriters and directors snuck in gay themes where they could , with Gore Vidal memorably writing Ben Hur and Messala as though they were lovers turned rivals (Charlton Heston had no idea) .",anecdote,,,,,,,,,,,,,,,
"But in general, gay storylines were box office poison .",assumption,,,,,,,,,,,,,,,
"Even after the code ceased to be enforced , film-makers were very tentative - and open homosexuality could never be anything other than arthouse niche (though that in itself encompassed some brilliant movies, like Bill Sherwood's Parting Glances) .",anecdote,,,,,,,,,,,,,,,
"This pink-tinted glass ceiling was arguably broken by Philadelphia, a belated nod to the Aids crisis .",assumption,,,,,,,,,,,,,,,
"But then that wasn't a rounded story of gay life, but a reason to feel sorry for a benighted minority .",assumption,,,,,,,,,,,,,,,
"And there was grief, but no sex .",anecdote,,,,,,,,,,,,,,,
You would hope we had moved on .,assumption,,,,,,,,,,,,,,,
"But the Pride story brings into sharp relief the sense that, as with society at large, though audiences may be broadly OK with being gay , it's as well not to shove it in people's faces .",assumption,,,,,,,,,,,,,,,
"To take some fairly recent examples : the 2001 John Nash biopic, A Beautiful Mind, ignores the mathematician's gay affairs .",anecdote,,,,,,,,,,,,,,,
"In 2004, the makers of Troy chose not to explore the homoerotic possibilities of the relationship between Achilles and Patroculus, one subject to much speculation through the ages , making them cousins instead .",anecdote,,,,,,,,,,,,,,,
"More recently, The Imitation Game has been accused of playing down Alan Turing's sexuality .",anecdote,,,,,,,,,,,,,,,
"And in many parts of the world , straight-washing is practically mandated - as the Russian makers of a film about Tschaikovsky have found .",anecdote,,,,,,,,,,,,,,,
"Having said all that, there's also an age-old political conundrum that I think Warchus's quotes capture well .",assumption,,,,,,,,,,,,,,,
"He wants his work ""to find a mainstream audience [and] broaden people's minds"" .",testimony,,,,,,,,,,,,,,,
"If Pride reaches deep into the square states - subtly influencing parents, siblings, friends to be more accepting - isn't that a good thing? It reminds me of the difference in tactics between Outrage - fans of direct action against, for example, bishops - and Stonewall, keener to make quiet political alliances in the service of long-term change .",assumption,,,,,,,,,,,,,,,
"I find it utterly bizarre that a movie called ""Pride"" is being pushed back into the closet in 2015 .",assumption,,,,,,,,,,,,,,,
"But at the same time, it would be wrong to pretend that there's an easy answer to Warchus's dilemma .",assumption,,,,,,,,,,,,,,,
"But at the same time, it would be wrong to pretend that there's an easy answer to Warchus's dilemma .",assumption,,,,,,,,,,,,,,,
I was just one Australian face in a human sea of more than one and half million Parisians yesterday .,anecdote,,,,,,,,,,,,,,,
"I was trying to comprehend what I was a part of when the placard thrust in front of my eyes made it clear : ""La liberte d'expression n'a pas de religion"" - freedom of expression has no religion .",assumption,,,,,,,,,,,,,,,
This was a rally to defend the essential global human right to free expression .,assumption,,,,,,,,,,,,,,,
"A right that should not be bound by religious, cultural or political strictures .",assumption,,,,,,,,,,,,,,,
We were marching to remember the victims of the Charlie Hebdo newsroom massacre and the Kosher grocery store siege .,anecdote,,,,,,,,,,,,,,,
