Sentence,Label,active,euphimism,details,exaggeration,bragging,litote,repetition,metaphor,he said,apparent denial,apparent concession,blame transfer,other kinds,opinion,irony
"During such periods, the Afghan Constitution allows the president to issue decrees for emergency purposes , but the Constitution also requires such decrees to be forwarded to parliament for approval .",common-ground,,,,,,,,,,,,,,,
Some women activists nonetheless suggested that it was not necessary to send the EVAW law to parliament .,assumption,,,,,,,,,,,,,,,
Political climate .,no-unit,,,,,,,,,,,,,,,
"Others, including myself, argued that although the Executive Order on EVAW was a significant step in the battle for the elimination of violence against women , the law remained vulnerable to being reversed by a new president .",anecdote,,,,,,,,,,,,,,,
"Indeed ,  presidential elections were just around the corner .",anecdote,,,,,,,,,,,,,,,
"As the drawdown of the international troops drew nearer , we feared that the political climate would make it increasingly difficult to get the law anchored in parliament .",anecdote,,,,,,,,,,,,,,,
"In addition ,  we feared that any peace talks with the Taliban could end up sacrificing EVAW in a bid to appease the militants .",anecdote,,,,,,,,,,,,,,,
Securing parliamentary approval for the law would give us much stronger ammunition in protecting it against extremist attacks .,assumption,,,,,,,,,,,,,,,
"In order to get an agreement on the EVAW law in parliament , we worked tirelessly for months , using three main strategies .",anecdote,,,,,,,,,,,,,,,
"Firstly, we started a lobbying campaign with those who opposed the law, mainly conservatives .",anecdote,,,,,,,,,,,,,,,
"Secondly, we went to visit them in their houses , explaining the law to them article by article to obtain their signature in support of the law .",anecdote,,,,,,,,,,,,,,,
We also organised exchange visits for conservative MPs to other Muslim countries so they could explore how these countries had been enforcing similar legislation for decades .,anecdote,,,,,,,,,,,,,,,
Finally we worked through the joint committee in parliament for more than two years to develop a consensus on the law and defuse the opposition of conservatives .,anecdote,,,,,,,,,,,,,,,
"In late 2009, there were only two issues left where conservative MPs did not agree .",anecdote,,,,,,,,,,,,,,,
"These were the law's punishment of relatives for underage marriage and for polygamy under certain conditions as well as the fact that women's rights advocates wanted to include ""honour killings"" as a specific crime in the law .",anecdote,,,,,,,,,,,,,,,
"At this point , however ,  MPs became increasingly preoccupied with the then- upcoming parliamentary elections scheduled for Spring 2010 , thus the process lost momentum .",anecdote,,,,,,,,,,,,,,,
"Unfortunately, after the 2010 parliamentary elections, we ended up with a more conservative parliament .",anecdote,,,,,,,,,,,,,,,
Contested election results left the new parliament paralysed for almost a year .,anecdote,,,,,,,,,,,,,,,
"As a consequence, discussions about the EVAW law only resumed in mid-2011 .",anecdote,,,,,,,,,,,,,,,
At this time the draft was re-sent to the 18 parliamentary commissions .,anecdote,,,,,,,,,,,,,,,
All but one of the commissions agreed with the text of the law or presented constructive suggestions .,anecdote,,,,,,,,,,,,,,,
"The final commission, the legislative (Taqnin) committee, headed by the foremost opponent of the EVAW law, submitted 34 pages of suggested amendments .",anecdote,,,,,,,,,,,,,,,
"Some of these suggestions were helpful and were duly included, such as a proposal to have specialised prosecution units in all of Afghanistan .",assumption,,,,,,,,,,,,,,,
"As before, we rejected the proposals to leave underage marriage and the contraction of invalid polygamous marriages as non-punishable acts .",anecdote,,,,,,,,,,,,,,,
We similarly rejected a new suggestion which was to close all women's shelters and arrange for the victims of violence to stay with relatives instead .,anecdote,,,,,,,,,,,,,,,
"Although the opponents were vocal , they did not outnumber the rest .",anecdote,,,,,,,,,,,,,,,
"What was damaging , however ,  was an unhealthy political rivalry that ensued among mostly female parliamentarians and supporters of EVAW .",assumption,,,,,,,,,,,,,,,
"Some progressive women's rights activists, including some from international organisations, argued that the time was not right to pass the EVAW and that it should be left as a presidential decree .",anecdote,,,,,,,,,,,,,,,
There were good reasons for seeking parliamentary approval .,assumption,,,,,,,,,,,,,,,
Yet some of my colleagues began accusing me of using the bill to further my own political career and gain support for my assumed ambitions for the 2014 presidential elections .,anecdote,,,,,,,,,,,,,,,
"Instead of supporting EVAW , many female MPs stood silent during the parliamentary debates on the bill and some even went as far as to lobby against it .",anecdote,,,,,,,,,,,,,,,
"As a result , when the law was presented to the plenary in May 2013 , conservative MPs who were opposed to EVAW were further emboldened .",assumption,,,,,,,,,,,,,,,
"The new Speaker of the House did not hold a lot a lot of influence and probably, for that reason, did not back the bill either .",assumption,,,,,,,,,,,,,,,
"With the conservative MPs entrenched in their opposition to EVAW, a weak speaker and a lack of support from my fellow female MPs, the EVAW bill failed to pass .",anecdote,,,,,,,,,,,,,,,
"Those of us who saw the passing of EVAW to be beyond politics , and understood its importance for tackling violence against women , were left heartbroken .",anecdote,,,,,,,,,,,,,,,
"With the international community now gradually disengaging from Afghanistan, time is running out for Afghan women .",assumption,,,,,,,,,,,,,,,
"We have made important gains since 2001 , but we need the force of the law behind us to sustain our achievements .",assumption,,,,,,,,,,,,,,,
We need to arm ourselves with solid laws like the EVAW law to fight the violence and other ills of our society which are destroying the souls of our sisters across the country .,assumption,,,,,,,,,,,,,,,
The fact that the EVAW law has not been approved by the parliament is the reason for its weak implementation rates ; many justice officials are questioning the law's status and therefore do not apply it .,assumption,,,,,,,,,,,,,,,
One promising thing on the horizon is that we now have a president and chief executive who both understand the multitude of challenges facing women .,assumption,,,,,,,,,,,,,,,
I would like to take this opportunity and call on President Ashraf Ghani and our Chief Executive Dr Abdullah Abdullah to declare their support for the passage of the EVAW bill .,assumption,,,,,,,,,,,,,,,
I also call on my female colleagues in parliament and all Afghan women rights activists and our international partners to set aside their differences and join us in support of the ratification of the bill .,assumption,,,,,,,,,,,,,,,
"As the recent parliamentary approval of the BSA shows , when the government and others make something a priority , the conservative MPs can be isolated .",assumption,,,,,,,,,,,,,,,
"Times may be difficult now for Afghanistan , differences may be wide and security challenges are growing , but failure to back the EVAW and allowing it to die will deal a severe blow to Afghan women's rights .",assumption,,,,,,,,,,,,,,,
"Times may be difficult now for Afghanistan , differences may be wide and security challenges are growing , but failure to back the EVAW and allowing it to die will deal a severe blow to Afghan women's rights .",assumption,,,,,,,,,,,,,,,
"To many people overseas, the United States government is viewed as an aggressive empire of military bases, drones, and special forces that transcend national borders .",assumption,,,,,,,,,,,,,,,
"But to big corporations, the US government is a patsy that gives away trillions of dollars of natural resources, tax revenues and public assets to grasping giant companies and industries .",assumption,,,,,,,,,,,,,,,
The US has an unsurpassed record of transferring what belongs to all Americans to a few giant business interests .,assumption,,,,,,,,,,,,,,,
"Unlike any other country, the federal government, under the 1872 Mining Act, gives away hard rock minerals (eg gold, silver, platinum, molybdenum) discovered on federal lands that belong to the American people, to the foreign or domestic companies that find these minerals .",assumption,,,,,,,,,,,,,,,
"In 1986, for example, a gold company found over $9bn worth of gold under federal land in Nevada .",anecdote,,,,,,,,,,,,,,,
"The company bought rights to that gold for $5 per acre (less than $6,000 total) without having to pay any royalties on the mined gold back to the Department of Interior .",anecdote,,,,,,,,,,,,,,,
"For over 100 years, valuable minerals worth hundreds of billions of dollars have been given away to the mining industry for $5 or less per acre .",assumption,,,,,,,,,,,,,,,
"Once these mines are exhausted , the law only requires companies to do little to clean up their toxic waters and waste .",assumption,,,,,,,,,,,,,,,
"As for other natural resources on federal land such as timber, grazing fields, oil, gas and coal, the companies pay very low fees to the government to obtain these valuable natural resources .",assumption,,,,,,,,,,,,,,,
The public airwaves belong to the people .,common-ground,,,,,,,,,,,,,,,
"Yet ,  under a law passed in 1934 by the radio lobby (sustained later by the television industry), the broadcasting stations control their licensed portion of the broadcast spectrum 24/7 for free .",anecdote,,,,,,,,,,,,,,,
"As tenants they pay nothing to the Federal Communications Commission , which represents the landlords , who are the people .",anecdote,,,,,,,,,,,,,,,
These free licenses allow radio and television stations to exclusively decide who gets airtime and who does not .,assumption,,,,,,,,,,,,,,,
"Entertainment and advertisements now make up over 90 percent of the broadcasting time of these very profitable commercial stations , using our public airwaves .",statistics,,,,,,,,,,,,,,,
"For many decades, the federal government has used taxpayer-funded research and development as hand-outs for private industries in the US .",assumption,,,,,,,,,,,,,,,
"For instance ,  the research and development of the Pentagon has resulted in technologies that built the aero-space, computer and containerisation industries .",anecdote,,,,,,,,,,,,,,,
It was the Pentagon that funded the basic and applied research that led to the creation of the Internet .,anecdote,,,,,,,,,,,,,,,
"The National Aeronautics and Space Administration (NASA) has transferred, for free, many diverse technologies that were developed through taxpayer-funded research and development to the transportation, detection and medical service industries .",anecdote,,,,,,,,,,,,,,,
"The National Institutes of Health (NIH) has funded many of the major pharmaceuticals which, under contracts known as CRADA agreements, are given away to large drug companies .",anecdote,,,,,,,,,,,,,,,
"The anti-cancer drug, Taxol, was developed with $31m of taxpayer funds by the National Cancer Institute and, after clinical testing, given away to Bristol- Myers-Squibb under a monopoly marketing agreement .",anecdote,,,,,,,,,,,,,,,
The biotechnology industry was formed out of free NIH research programmes .,anecdote,,,,,,,,,,,,,,,
"Without a century of freely transferred research and development investments by the US Department of Agriculture, pesticide, herbicide and other chemical industries would not be where they are today .",assumption,,,,,,,,,,,,,,,
"At the state and local level, companies and their consulting firms put the location of new factories, warehouses or large retail stores up for bidding by the states and municipalities .",assumption,,,,,,,,,,,,,,,
"It becomes a race to the bottom by states and municipalities competing against each other to create the most ""business friendly environment"" with incentives like tax breaks, cash donations and other subsidies to convince companies to locate to a community called corporate welfare or crony capitalism .",assumption,,,,,,,,,,,,,,,
"These deals amount to governments paying companies to make money while depleting their public tax base that pays for schools, public works and other public services .",assumption,,,,,,,,,,,,,,,
"Recently, Tesla, the electric car company, put the location of a proposed one billion dollar factory to produce lithium ion batteries up for bid .",anecdote,,,,,,,,,,,,,,,
"Texas, California, Arizona, and Nevada offered large giveaways in incentive subsidies .",anecdote,,,,,,,,,,,,,,,
"Nevada won , offering a package worth at least $1bn that included tax vacations, cash reimbursements of expenses and even a cash bonus for signing .",anecdote,,,,,,,,,,,,,,,
"Similarly ,  professional sports businesses have routinely demanded taxpayer- funded stadiums and ballparks as a condition of either staying in a city or relocating to another .",assumption,,,,,,,,,,,,,,,
Many billions of dollars have been spent to make these rich football and baseball giants even richer .,assumption,,,,,,,,,,,,,,,
This is money that could have been spent to create and improve neighbourhood recreational facilities for participatory sports and healthy exercise .,assumption,,,,,,,,,,,,,,,
"Under those corporate subsidies, the taxpayers are paying far too much (sometimes between $100,000 to $200,000 per job) for their governments' race to the bottom during these bidding wars .",assumption,,,,,,,,,,,,,,,
"There are many thousands of similar corporate subsidy programmes , which are not regularly reviewed by the federal government .",assumption,,,,,,,,,,,,,,,
"Instead ,  Congress just lets them continue on indefinitely without regulatory standards, cost-benefit tests or sunset provisions , which is exactly what these corporate lobbyists are paying for with their ample campaign contributions to these indentured legislators .",assumption,,,,,,,,,,,,,,,
The most profitable companies in the world make demands for such subsidies .,assumption,,,,,,,,,,,,,,,
"Some years ago the former CEO of Intel Corporation, Andy Grove, testified before the Senate urging continuation of the generous tax credits given to computer companies like Cisco, Microsoft, Google, and Apple .",anecdote,,,,,,,,,,,,,,,
"These are companies with staggering profit margins , year after year .",anecdote,,,,,,,,,,,,,,,
Grove was candid when he told the Senators that his industry was not very eager to spend money to do basic research .,testimony,,,,,,,,,,,,,,,
"What these companies do , he noted , is apply the research to their products and services .",testimony,,,,,,,,,,,,,,,
He called on the government to take this responsibility by extending tax credits (big checks) from the Treasury to pay companies to do such basic work .,testimony,,,,,,,,,,,,,,,
The unfairness of all these giveaways is inducing a Left-Right alliance that opposes such giveaways .,assumption,,,,,,,,,,,,,,,
"The Left calls this corporate welfare , while the Right calls it crony capitalism .",anecdote,,,,,,,,,,,,,,,
"Thus far, the politicians from both the Democratic and the Republican parties have not wanted to make these giveaways debatable issues in their electoral campaigns or the subject of thorough congressional or state legislative hearings .",assumption,,,,,,,,,,,,,,,
"The time is coming for a Left-Right public coalition to go operational and exert political demands for reform of this gigantic largesse , while many other necessities of the people are subjected to cruel, austere cutbacks .",assumption,,,,,,,,,,,,,,,
"The time is coming for a Left-Right public coalition to go operational and exert political demands for reform of this gigantic largesse , while many other necessities of the people are subjected to cruel, austere cutbacks .",assumption,,,,,,,,,,,,,,,
A spectre is haunting Germany and Europe and the spectre is called PEGIDA .,assumption,,,,,,,,,,,,,,,
"Until recently only a few people had heard of PEGIDA, acronym for ""Patriotic Europeans against the Islamisation of the Occident."" It started as a small protest movement in the eastern city of Dresden against the influx of immigrants, foreign workers and asylum seekers and, above all, against the ""Islamisation"" of Germany .",assumption,,,,,,,,,,,,,,,
"Adopting the slogan ""We are the people"" of the weekly anti-communist demonstrations in 1989 which ultimately led to the overthrow of the German Democratic Republic , PEGIDA's appeal seems to have grown week after week .",assumption,,,,,,,,,,,,,,,
"The hundreds of demonstrators of the first few Monday evening ""walks"" in Dresden have swollen to tens of thousands .",anecdote,,,,,,,,,,,,,,,
"Besides Dresden, there are now similar weekly rallies in other big German cities .",anecdote,,,,,,,,,,,,,,,
"With its history of anti-Semitism and fascism many find it shocking that a considerable number of Germans, particularly in the east of the country, are flocking to a xenophobic, racist and Islamophobic movement .",assumption,,,,,,,,,,,,,,,
"The surge of the anti-Islamisation movement has led to polarisation of the public opinion, many counter demonstrations and a fierce public debate, involving politicians, church leaders and academics .",assumption,,,,,,,,,,,,,,,
Chancellor Angela Merkel strongly criticised PEGIDA and called on Germans not to attend their rallies .,anecdote,,,,,,,,,,,,,,,
"""Do not follow the people who organise these, for their hearts are cold and often full of prejudice, and even hate,"" Merkel said in her New Year's Eve speech .",testimony,,,,,,,,,,,,,,,
Marginalised .,no-unit,,,,,,,,,,,,,,,
Not everybody agrees .,assumption,,,,,,,,,,,,,,,
"Development Minister Gerd Muller of the Bavarian Christian Social Union (CSU), warned not to exclude PEGIDA sympathisers .",anecdote,,,,,,,,,,,,,,,
"""The overwhelming majority of those demonstrators are not racists at all .",testimony,,,,,,,,,,,,,,,
"Many of them are low income Germans and they feel they are being neglected , while refugees are offered help .",testimony,,,,,,,,,,,,,,,
"The refugees, but also other migrants, are perceived by these people as competitors .",testimony,,,,,,,,,,,,,,,
In spite of our flourishing economy there are millions of poor families in Germany .,testimony,,,,,,,,,,,,,,,
"The poor feel marginalised and not represented.""  The CSU, Merkel's CDU's sister party and longtime political ally, has been accused of showing a bit too much understanding for PEGIDA .",testimony,,,,,,,,,,,,,,,
"In fact the CSU's positions on immigration, integration and tougher rules for asylum seekers are quite similar to PEGIDA's .",assumption,,,,,,,,,,,,,,,
"It may well be that the CSU is distancing itself from Merkel because it is worried about right-wing competitors like the anti-establishment and eurosceptic AfD, Alternative fur Deutschland (Germany's Alternative) .",assumption,,,,,,,,,,,,,,,
The AfD may succeed in winning over many of the PEGIDA-sympathisers .,assumption,,,,,,,,,,,,,,,
"AfD-chairman Bernd Lucke has gone out of his way to advocate a dialogue with this ""new civil movement"" and listen carefully to its arguments .",assumption,,,,,,,,,,,,,,,
"At the same time Lucke tried carefully not to alienate the more ""respectable"" right-wing voters and to distance himself from a too xenophobic discourse .",assumption,,,,,,,,,,,,,,,
Other AfD leaders are less ambiguous and clearly show support of PEGIDA by participating in their marches and inviting PEGIDA organisers to Saxony's regional parliament .,assumption,,,,,,,,,,,,,,,
Some German observers don't doubt the existence of an alliance between AfD and PEGIDA .,assumption,,,,,,,,,,,,,,,
"Analyst Volker Wagener sees the AfD as the ""parliamentary voice of the street"" .",testimony,,,,,,,,,,,,,,,
He notes that the AfD manages to score with a xenophobic discourse especially in the east of Germany .,testimony,,,,,,,,,,,,,,,
"If the AfD succeeds in translating PEGIDA's objectives politically and electorally , it may take a role not unsimilar to Marine le Pen's National Front in France and especially Geert Wilders' Freedom Party in the Netherlands .",assumption,,,,,,,,,,,,,,,
"In fact ,  there is a striking similarity between the anti- Islamisation positions of Geert Wilders and PEGIDA .",assumption,,,,,,,,,,,,,,,
"Like Wilders' Freedom Party, PEGIDA does not only condemn jihadists and Islamist terrorists but Islam itself .",assumption,,,,,,,,,,,,,,,
"Refugees, asylum seekers, migrants and the islamic religion are all lumped together in a vague, scary, threatening mix .",assumption,,,,,,,,,,,,,,,
"Both the Freedom Party and PEGIDA claim to defend the ""conservation of the Judeo-Christian heritage"" .",testimony,,,,,,,,,,,,,,,
"Both claim not to be radical , but PEGIDA and Wilders' party do in fact appeal to right wing radicals and extremists .",assumption,,,,,,,,,,,,,,,
"Neo- Nazis and violent ""hooligans against Salafists"" openly support PEGIDA .",anecdote,,,,,,,,,,,,,,,
Both forces represent a significant portion of the population in Germany and the Netherlands .,assumption,,,,,,,,,,,,,,,
"If there would be parliamentary elections in the Netherlands now , Wilders' Freedom Party would be the first or second political force in the country (depending on which poll to believe) .",assumption,,,,,,,,,,,,,,,
"In Germany, around 30 percent of the population thinks PEGIDA's concerns are legitimate .",statistics,,,,,,,,,,,,,,,
"Some German experts say the debate shows the need for a redefinition of ""who is a German"" and recognition of Germany as an immigration country .",anecdote,,,,,,,,,,,,,,,
"According to a recent study, most Germans see somebody as ""German"" when he or she speaks German well and has a German passport .",statistics,,,,,,,,,,,,,,,
Some 38 percent of those polled said that women who wore headscarves could not be German .,statistics,,,,,,,,,,,,,,,
"To define a new concept of ""German-ness"" and promote a welcoming culture of tolerance and openness will not be an easy task, and should probably not be left to the politicians .",assumption,,,,,,,,,,,,,,,
"To define a new concept of ""German-ness"" and promote a welcoming culture of tolerance and openness will not be an easy task, and should probably not be left to the politicians .",assumption,,,,,,,,,,,,,,,
The Sydney siege saw a slew of Muslim organisations issue statements condemning Islamic extremism .,anecdote,,,,,,,,,,,,,,,
Such chastisement had meant something in the wake of 9/11 and the Bali bombings .,assumption,,,,,,,,,,,,,,,
"Today, this has degraded into an automated knee-jerk response .",assumption,,,,,,,,,,,,,,,
It has been said so many times that its gravitas is greatly diminished .,assumption,,,,,,,,,,,,,,,
"More subtly , this expectation for Muslims to keep speaking out is nothing short of Islamophobic .",assumption,,,,,,,,,,,,,,,
"It assumes that Islam is, at its core, evil .",assumption,,,,,,,,,,,,,,,
It also upholds the view that Muslims can be essentialised as a monolithic whole .,assumption,,,,,,,,,,,,,,,
The chastisement thus becomes the yardstick from which the wider world is to differentiate between a good Muslim and a bad Muslim .,assumption,,,,,,,,,,,,,,,
"Surely today, fourteen years after 9/11, we have wisened up to the fact that such atrocious acts are committed out of political, even criminal, intent more than theology .",assumption,,,,,,,,,,,,,,,
"Surely ,  it is not a stretch to think that no one individual can represent an entire faith community . Surely ,  it is time , as Max Fisher of Vox argues , to stop asking Muslims to condemn terrorism .",assumption,,,,,,,,,,,,,,,
"In the same manner, this good Muslim, bad Muslim binary undergirds the #illridewithyou campaign .",assumption,,,,,,,,,,,,,,,
"Yes, the hashtag was borne out of goodwill ; an Asian Australian woman started it , as the Twitter universe reacted to the story of a woman pledging to walk in solidarity with another woman who took her hijab off following news of the Sydney siege .",assumption,,,,,,,,,,,,,,,
"We will protect the good Muslims, so gestures the campaign .",assumption,,,,,,,,,,,,,,,
"Unfortunately, it also reproduces an age-old trope that has been highlighted by scholars of postcolonial studies .",assumption,,,,,,,,,,,,,,,
"As western colonisers encounter non-European natives , they began to think of their ""other"" in one of two antithetical ways - either as a barbaric savage or a noble savage .",assumption,,,,,,,,,,,,,,,
"To the colonisers, the hostile savage is inherently dangerous in a sub-human way and always an enemy to the civilised individual .",assumption,,,,,,,,,,,,,,,
"Meanwhile ,  the noble savage is romanticised as innately benign .",assumption,,,,,,,,,,,,,,,
"Untouched by modernisation , the noble savage should be admired and protected .",assumption,,,,,,,,,,,,,,,
"Transposed to modern times , the hostile savage translates as the bad Muslim and the noble savage - the good Muslim .",assumption,,,,,,,,,,,,,,,
"Yet ,  barbaric or noble, a savage is still a savage .",assumption,,,,,,,,,,,,,,,
The hashtag #illridewithyou is just as patronising .,assumption,,,,,,,,,,,,,,,
"Another factor that cast doubt to #illridewithyou relates to this question : Was the perpetrator Man Haron Monis the quintessential Islamic extremist? If the slate of profile pieces that are now just flooding our newsfeed can be taken as a gauge , the jury is still out on this .",assumption,,,,,,,,,,,,,,,
"At first glance, one may indeed be tempted to fit him into the mould of what some security experts have called ""bedroom jihadists"", a fashionable term to describe self-radicalised individuals who have been recruited online to plan and execute terror attacks that would advance the cause of clandestine Islamist organisations .",assumption,,,,,,,,,,,,,,,
Yet Monis was a man of many masks .,assumption,,,,,,,,,,,,,,,
Closer inspection would reveal that he does not nestle comfortably into this category .,assumption,,,,,,,,,,,,,,,
"His demands may have included an ISIL flag , but he made no strategic overtures that would advance the cause of any oppressed Muslim groups .",anecdote,,,,,,,,,,,,,,,
"At this juncture, it is doubtful if he had even made contact with ISIL .",assumption,,,,,,,,,,,,,,,
Let us also not forget that Monis was not a nobody who was secretly being turned to the ways of ISIL or any other Islamist agenda .,assumption,,,,,,,,,,,,,,,
"In fact ,  he was a well-known criminal .",assumption,,,,,,,,,,,,,,,
"Not only had Monis been charged with being an accessory to the brutal murder of his wife last year , he had also been slapped with 22 counts of aggravated sexual assault and 14 counts of aggravated indecent assault .",anecdote,,,,,,,,,,,,,,,
"In addition ,  information has surfaced that he had been charged with fraud in Iran , which requested his extradition from Australia some 14 years ago .",anecdote,,,,,,,,,,,,,,,
"As a friend rightly pointed out on social media , Monis' criminal records qualify him as a ""sexual predator and misogynist"" .",testimony,,,,,,,,,,,,,,,
"Yet ,  this more dominant aspect of his identity has not stopped the rest of the world from linking the Sydney siege to the threat of Islamic fundamentalism .",assumption,,,,,,,,,,,,,,,
Yet consider this .,no-unit,,,,,,,,,,,,,,,
"During the Sydney siege, a shooting spree incidence unfolded in Montgomery County, Pennsylvania that left 6 dead .",anecdote,,,,,,,,,,,,,,,
"International media agencies described the perpetrator, the now-deceased Bradley William Stone, simply as ""a suspect"", ""a gunman on the loose"" and even ""a Montgomery man"" .",anecdote,,,,,,,,,,,,,,,
No hashtag campaign was necessary to assure white people that the rest of the world will ride with them to keep them safe .,common-ground,,,,,,,,,,,,,,,
The same can be observed of the reaction to the mass killings committed by the Norwegian Anders Breivik in 2011 .,assumption,,,,,,,,,,,,,,,
"While Breivik had claimed himself a baptised Christian in his 1,500-page manifesto , the world did not expect Christians to condemn terrorism in the same way Muslims had .",assumption,,,,,,,,,,,,,,,
This discrepancy is telling of the power imbalance of our contemporary world .,assumption,,,,,,,,,,,,,,,
"To white Australia, #illridewithyou may be its golden moment .",assumption,,,,,,,,,,,,,,,
"To the rest of the coloured world, nothing has changed .",assumption,,,,,,,,,,,,,,,
"To the rest of the coloured world, nothing has changed .",assumption,,,,,,,,,,,,,,,
The coincidence couldn't be more striking .,assumption,,,,,,,,,,,,,,,
"As Tunisians prepare for a run-off in their first full presidential elections , an Egyptian court has declared invalid all remaining murder and corruption charges against former President Hosni Mubarak , which stemmed from his three decades of misrule and the hundreds killed in the brutal crackdown he launched to preserve it .",assumption,,,,,,,,,,,,,,,
"While denizens of Tunis debate whether interim President Moncef Marzouki or Ben Ali era veteran Beji Caid Essebsi can best move the country forward , security forces in Cairo fired on crowds who attempted to enter Tahrir Square, the erstwhile centre of the revolution, to protest the Mubarak decision , killing at least one person while arresting dozens .",assumption,,,,,,,,,,,,,,,
The untold thousands of peaceful protesters and activists rotting in Egypt's jails and the cult of personality today surrounding President Abdel Fattah el - Sisi tell the story of how the reluctant decision by Tahrir's revolutionaries to agree to a military-led transition turned out .,assumption,,,,,,,,,,,,,,,
"In Tunisia, the elements of the state, such as the interior ministry, remain bastions of the ancien regime .",assumption,,,,,,,,,,,,,,,
But the country has undeniably moved further than any Arab country towards a real and sustainable democracy .,assumption,,,,,,,,,,,,,,,
"This should not surprise anyone familiar with Tunisia's history , as the country boasts the Arab - indeed, Muslim  - world's first modern constitution, from 1861, and has long been among the most cosmopolitan and open in the region .",assumption,,,,,,,,,,,,,,,
But the central issue today is precisely how the country built its post-Ben Ali leadership .,assumption,,,,,,,,,,,,,,,
"Whatever one wants to say about the Islamist Nahda Party , its spiritual and political leader Rachid Ghannoushi re-entered Tunisian politics with a long history of supporting pluralism and democracy .",anecdote,,,,,,,,,,,,,,,
"And when it was clear that the party could not govern effectively , it ceded power and agreed to new elections , while members have engaged in public self-criticism about its failings .",assumption,,,,,,,,,,,,,,,
"Equally if not more important , Marzouki is one of the Arab world's most respected human rights figures , whose Congress for the Republic Party has brought together various opposition tendencies since its creation in 2001 .",anecdote,,,,,,,,,,,,,,,
"His term in office has been far from a sterling success - it could not have been otherwise , given the Herculean task of building a new governing system on the still functioning body of Ben Ali's mafia state .",assumption,,,,,,,,,,,,,,,
"But despite political assassinations, flaring religious extremism, and deep- seated economic problems , the country has moved to solidify a new civil and democratic political system .",assumption,,,,,,,,,,,,,,,
The contrast with the Egyptian post-revolutionary leadership couldn't be clearer .,assumption,,,,,,,,,,,,,,,
There are many structural reasons why Tunisia has progressed politically while Egypt has seemingly returned to its pharaonic roots (as many commentators like to describe its penchant for authoritarian leaders) .,assumption,,,,,,,,,,,,,,,
"The most prominent are the exponentially greater power of the Egyptian military vis-a-vis its North African counterpart and its far larger, and poorer, population .",assumption,,,,,,,,,,,,,,,
"But I would argue that the centrality, at least politically, of human rights to the national discourse has been one of the unheralded heroes of the post- revolutionary period .",assumption,,,,,,,,,,,,,,,
Just compare Tunisia and its president with the situation in Egypt .,assumption,,,,,,,,,,,,,,,
"As Abdel Basset Hassan, head of the Arab Institute for Human Rights in Tunis and a long-time resident of Cairo, explained to me when we met in September , human rights are clearly being institutionalised to a strong degree .",testimony,,,,,,,,,,,,,,,
The problem is that human rights is a frail political discourse .,assumption,,,,,,,,,,,,,,,
"Whether in the most ""advanced"" democracies like the United States and UK, or developing countries like Egypt and Tunisia , it's easily swept aside by appeals to core national and/or religious identities and the creation of threats whose defeat inevitably requires watering down the protections afforded to all citizens .",assumption,,,,,,,,,,,,,,,
"More broadly, human rights exists in a contradictory political framework : In most societies they both require revolutionary change to be fully implemented and yet are routinely violated in revolutionary situations where one form of power is, more or less violently , overpowering and superseding another .",assumption,,,,,,,,,,,,,,,
"As revolutions from Iran to Cuba have shown , its all too easy for revolutions fought in the name of human rights, justice and dignity to themselves produce violent and repressive systems .",assumption,,,,,,,,,,,,,,,
"What's more , human rights is intimately tied to a notion of individual personhood that can all too easily be hijacked to a kind of market fundamentalist liberalism in which broad political freedom masks incredibly deep and destruction inequalities, exploitation, and repression - whether of colonised peoples ""outremer"" or of working classes at home .",assumption,,,,,,,,,,,,,,,
"Yet ,  for anyone who's experienced the Egyptian and Tunisian revolutions in action , the power and importance of human rights is undeniable .",assumption,,,,,,,,,,,,,,,
"It remains one of the most radical concepts of the modern era; first , because it demands recognising others as inherently equal to oneself regardless of their differences - ethnic, racial, gender, religion, class, or nation .",assumption,,,,,,,,,,,,,,,
"Second ,  they demand strict limitation on state power which is inherently and , unless checked , normatively abusive of citizens .",assumption,,,,,,,,,,,,,,,
And this is where the situation in Tunisia remains perilous despite the smooth parliamentary and presidential elections of the last two months .,assumption,,,,,,,,,,,,,,,
"While Marzouki's Congress for the Republic party represents a poorer and more traditional (and southern) component of Tunisian society , Essebsi's Nida Tounes Party is not merely tied to the old regime, but to the international financial interests to which it was beholden .",assumption,,,,,,,,,,,,,,,
"Indeed ,  the main threat in Tunisia today, in this regard, is not a religious - secular divide but left-neoliberal, with the two powerful parties working together to suppress all opposition to once again making Tunisia the Arab world's ""poster child"" for a ""broken down"" neoliberal reform model which has always produced - and masked - the desperate inequalities that led to the revolution against Ben Ali in the first place .",assumption,,,,,,,,,,,,,,,
"For decades, neoliberalism has produced the same results most everywhere it has been implemented: aggregate growth that mask growing inequality, increasing corruption, crime, environmental degradation and repression .",assumption,,,,,,,,,,,,,,,
"The only check on such policies would be a strong and united left (the opposite of the present situation, by some accounts) centred broadly on labour rights, a fair distribution of wealth and resources and fighting against the corruption that fatally weakened the previous state .",assumption,,,,,,,,,,,,,,,
"But one of the signature strengths of neoliberal ideologies, from Kansas to Cairo, is precisely how efficiently they motivate people to support leaders and policies that are manifestly against their economic interests .",assumption,,,,,,,,,,,,,,,
