Sentence,Label
They were home and planning to attend church Sunday.,Cause_General
"The parents, he said, were grateful for all the support.",Distant_Evaluation
"Crump asked the family’s supporters to keep the peace and read a Twitter post by Bernice King, the Rev.",Cause_General
Dr. Martin Luther King Jr.'s daughter.,Cause_General
"“Whatever the Zimmerman verdict is,” Crump read, “in the words of my father, we must conduct ourselves on the higher plane of dignity and discipline.”",Distant_Evaluation
This article is part of TIMES EXPRESS.,NA
It is a condensed version of a story that will appear in tomorrow’s New York Times.,NA
);,NA
"LOS ANGELES - Just six months after declaring that “the prison crisis is over in California,” Gov.",Main
"Jerry Brown is facing dire predictions about the future of the state’s prison system, one of the largest in the nation.",Main
A widespread inmate hunger strike against California’s policy of solitary confinement was approaching its second week on Sunday.,Cause_Specific
"The federal courts have demanded the release of nearly 10,000 inmates and the transfer of 2,600 others who are at risk of contracting a deadly disease in the state’s overcrowded prisons.",Cause_Specific
State lawmakers have called for an investigation into a new report that nearly 150 women behind bars were coerced into being sterilized over the last decade.,Cause_Specific
"And last week, a federal judge ruled that prisoners were not receiving adequate medical care",Cause_Specific
"“It is like a tinderbox, and all you had to do is light a match,” said Jules Lobel, the president of the Center for Constitutional Rights and the lead lawyer in a federal lawsuit over solitary confinement.",Distant_Evaluation
"“They see the state has shown no willingness to change, even when the high court orders it.",Distant_Evaluation
They have decided to circle the wagons and keep the system that exists today as intact as possible.”,Distant_Evaluation
"In many ways California prison system officials have been among the most reluctant to adapt systemic changes, experts say, doing so only when forced to by the federal courts.",Distant_Evaluation
"Even then, lawyers and advocates for prisoners say, the changes have come slowly and unevenly.",Distant_Evaluation
"Brown, a Democrat, has aggressively fought several federal court orders in the two years since the U.S. Supreme Court ruled that conditions and overcrowding in the system amounted to a violation of the Eighth Amendment - cruel and unusual punishment.",Cause_General
"Since then, federal judges overseeing the case have repeatedly declared that the state was not making changes quickly enough, and that conditions in the prisons remained appalling - that the state had been “deliberately indifferent.”",Cause_Specific
The judges have twice threatened to hold the governor in contempt if he does not comply with their order to release prisoners.,Cause_Specific
"Last week, Brown appealed to the Supreme Court to stop the order, arguing that the system had already improved dramatically and that stopping the release of prisoners was essential for public safety.",Cause_Specific
"OTTAWA - Loblaw Cos. Ltd., Canada’s largest grocer, said Monday that it would acquire Shoppers Drug Mart, the country’s biggest pharmacy chain, for $11.9 billion in cash and stock.",Main
Family-owned Loblaw is facing several challenges to its core business.,Cause_Specific
"Last month, Sobeys, another family-owned grocery store chain, acquired the Canadian stores of Safeway for $5.8 billion in cash.",Cause_General
"Target is opening its first Canadian stores, many of which include extensive grocery sections.",Cause_Specific
And Wal-Mart Canada has been enlarging food departments at many of its stores.,Cause_Specific
Loblaw will exchange the equivalent of 33.18 Canadian dollars in cash and 0.5965 of a common share for each Shoppers Drug Mart share.,Main
"The grocery chain said the combined value was 61.54 Canadian dollars, or $59.05, a 29.4 percent premium to the average share price of the drug chain over the last 20 days.",Cause_General
"The deal is the largest transaction between two Canadian companies since 2009, when Suncor Energy bought Petro-Canada for $15 billion.",Cause_General
"Under the current plan, Shoppers Drug Mart shareholders can choose either 61.54 Canadian dollars in cash or 1.29417 Loblaw shares plus one Canadian cent for each of their shares.",Cause_General
Shoppers Drug Mart shareholders would own 29 percent of the combined company.,Cause_General
"In a news conference, Galen G. Weston, executive chairman of Loblaw, said that while the two companies had spoken informally over the years, he proposed the transaction to Holger Kluge, the chairman of Shoppers, during a meeting “in a minivan on a country road on Thursday morning.” The unusual venue appears to be the result of Kluge’s attending an out-of-office meeting.",Distant_Evaluation
"Weston said repeatedly that the transaction was part of a “vision that combined health, wellness and nutrition” for the company.",Distant_Evaluation
"Loblaw, which has long been associated with high-margin, high-quality house brand merchandise, has been promoting a line of products it says are more healthful and posting extensive nutritional information in stores.",Distant_Evaluation
"Loblaw said it planned to use its distribution network and grocery-buying power to improve the food sections at Shoppers stores, which have been greatly expanded in recent years.",Distant_Expectations_Consequences
Those sections will eventually start carrying Loblaw’s “President’s Choice” house brand line of products as well as more fresh food.,Distant_Expectations_Consequences
"Domenic Pilla, president and chief executive of Shoppers, will manage the pharmacy as a separate unit that will continue to operate under its own brand names, which include Pharmaprix in Quebec.",Cause_General
The combined company would have revenue of 42 billion Canadian dollars.,Cause_General
"Loblaw’s executives played down potential antitrust concerns, saying their company controls about 5 percent of the Canadian pharmacy business while Shoppers holds 25 percent.",Distant_Evaluation
"But David Soberman, a professor of marketing at the Rotman School of Management at the University of Toronto, said there might be problems because the national figures did not reflect the outsized market share of both companies in Ontario, the county’s most populous province.",Distant_Expectations_Consequences
"SEOUL, South Korea - State prosecutors armed with metal detectors raided the Seoul residence of former President Chun Doo-hwan on Tuesday to look for assets of the ex-military dictator who owes South Korea 167.5 billion won ($150 million) in fines but claims to be broke.",Main
"In a Supreme Court ruling in 1997, Chun, now 82, was ordered to return to the state 220 billion won he illegally accumulated through bribery from big businesses during his eight and a half years in power in the 1980s.",Distant_Historical
He has so far paid only a quarter of the amount.,Cause_General
"In his last payment, he handed in 3 million won he said he collected as a lecture fee.",Distant_Historical
Chun has rarely appeared in public since he stepped down in 1988 and entered a Buddhist monastery.,Cause_General
"In the 1997 verdict, he was also convicted of sedition for his role in the 1979 military coup that brought him to power and a 1980 military crackdown that left hundreds of people dead in the southwestern city of Kwangju.",Distant_Historical
"He initially was sentenced to death, a penalty that was reduced to a life imprisonment.",Distant_Historical
He was later pardoned and freed.,Distant_Historical
"On Tuesday, a team of 90 prosecutors, tax collectors and other investigators ransacked Chun’s home in eastern Seoul.",Main
"Television footage showed them hauling away paintings, porcelain and expensive artifacts.",Cause_General
"The investigators also searched the properties owned by his eldest son, Chun Jae-kook.",Cause_General
"The son’s publishing company, Sigongsa Inc., is one of the country’s largest and has published the Korean translations of books by John Grisham, C.?S.",Cause_General
Lewis and Roald Dahl.,Cause_General
"Another son, Chun Jae-man, and his father-in-law run a California winery.",Cause_General
There was no immediate comment from Chun Doo-hwan’s family about the raids Tuesday.,Cause_General
Chun has been dogged by prosecutors for years.,Cause_General
"In 2000, they seized a Mercedes-Benz sedan from him.",Distant_Historical
"In 2003, they confiscated a refrigerator, television set and golf clubs and auctioned them off.",Distant_Historical
"At the time, Chun claimed to have less than $260 in his bank accounts, although opposition lawmakers alleged that he may have had huge assets stashed away.",Distant_Historical
"Suspicion resurfaced after Newstapa, a website run by the Korea Center of Investigative Journalism, recently reported that Chun Jae-kook set up a shell company in the British Virgin Islands in 2004.",Cause_Specific
The son has since said that the account had nothing to do with his father.,Distant_Evaluation
"Last month, the National Assembly passed a bill extending the statute of limitations on confiscating assets from public officials who have failed to pay fines.",Cause_Specific
"Under the old law, prosecutors had only until October.",Cause_Specific
The new law extended the statute of limitations on Chun Doo-hwan’s case until 2020 and allowed prosecutors to collect from his family members as well if they could prove that any of their properties originated from Chun’s illegal funds.,Cause_Specific
"The military coup in 1979 propelled Chun, an army major general at the time, into the power vacuum created by the assassination of President Park Chung-hee, the father of the current president, Park Geun-hye.",Cause_Specific
"During her presidential campaign, Park admitted that she had received 600 million won from Chun after the coup.",Cause_General
She said she would repay the money to the state.,Distant_Expectations_Consequences
"Former President Roh Tae-woo, a fellow army general and friend of Chun who replaced him as president, was also ordered to pay back 260 billion won.",Distant_Historical
Roh has more than 90 percent of the sum.,Cause_General
EDS: SUBS throughout; NEW headline; SUBS byline.),NA
; (This article is part of TIMES EXPRESS.,NA
It is a condensed version of a story that will appear in tomorrow’s New York Times.,NA
);,NA
"LOS ANGELES - The police here were preparing for another night of protests on Tuesday, and community activists were working to maintain the peace after anger over the acquittal of George Zimmerman in the shooting death of Trayvon Martin turned violent in South Los Angeles on Monday night.",Cause_General
"A group of about 150 mostly young people broke away from a peaceful demonstration in the Crenshaw district, long home to many of the city’s black residents.",Main
"Protesters ran through the streets, blocking traffic, hitting cars, assaulting pedestrians and ransacking businesses, the police reported.",Main
Hundreds of police officers in riot gear descended on the area to quell the unrest.,Main_Consequence
"Fourteen people were arrested, the police said, half of them juveniles.",Main_Consequence
"Two decades after the acquittal of white Los Angeles police officers in the beating of Rodney King sparked deadly riots in the same part of the city, residents and public officials agreed that the more muted anger over the Zimmerman verdict in Florida - and the much smaller outbreak of violence - showed how much, and how little, has changed.",Distant_Evaluation
"“Twenty-one years ago we witnessed what could happen when there’s a reaction to a verdict,” Mark Ridley-Thomas, a Los Angeles County supervisor who represents South Los Angeles, said at a news conference on Monday night.",Distant_Evaluation
"“Similar sentiments are being expressed here in this space, but the response of the LAPD is qualitatively different.”",Distant_Evaluation
"Many in the neighborhood, while remaining wary of law enforcement officials, agreed that relations between black residents and the Police Department had vastly improved.",Distant_Evaluation
The police allowed the demonstration to continue until the violence began.,Cause_Specific
"“The police did a top-notch job,” said Trebien Bellows, 46, a lifelong neighborhood resident.",Distant_Anecdotal
“I have to give it up for the new police chief.,Distant_Anecdotal
"Before things got crazy, they jumped right on it.” Charlie Beck was appointed police chief in 2009.",Distant_Anecdotal
"Attorney General Eric H. Holder Jr., in a speech Tuesday at the NAACP convention in Orlando, Fla., condemned Florida’s Stand Your Ground law.",Distant_Evaluation
"“It’s time to question laws that senselessly expand the concept of self-defense and sow dangerous conflict in our neighborhoods,” he said.",Distant_Evaluation
“These laws try to fix something that was never broken.”,Distant_Evaluation
"The unrest in Los Angeles followed consecutive nights of largely peaceful protests in cities like Atlanta, Chicago, New York and Washington.",Cause_General
"In Oakland, Calif., demonstrators blocked traffic along Interstate 880 for a brief period during the afternoon rush Monday before authorities were able to clear the road.",Cause_General
This article is part of TIMES EXPRESS.,NA
It is a condensed version of a story that will appear in tomorrow’s New York Times.,NA
);,NA
"KIROV, Russia - Alexei A. Navalny, a lawyer who became Russia’s most resonant opposition voice by crusading against rampant public corruption, was found guilty Thursday of stealing money from a state-controlled timber company.",Main
"He was sentenced to five years in prison - a punishment that immediately transformed Navalny, 37, who recently declared his candidacy for mayor of Moscow, from an opposition activist to a political dissident and prisoner.",Main
"Navalny - who became an irritant to President Vladimir Putin by branding his United Russia political machine as the “party of swindlers and thieves,” - was the first to use the Internet and social media as his main weapon against the state.",Cause_General
"Navalny’s co-defendant, Pyotr Ofitserov, a businessman and acquaintance who worked with him on the timber project, was sentenced to four years in prison.",Cause_General
"The two men, who had been accused of embezzling nearly $500,000, were also each fined more than $15,000.",Cause_General
"Much of the judge’s findings was based on the testimony of a third man accused in the scheme, Vyacheslav Opalev, who pleaded guilty and worked with the prosecution.",Cause_Specific
"In his decision, Judge Sergei Blinov called his testimony trustworthy and reliable.",Distant_Evaluation
"But during the trial, Opalev at times gave contradictory evidence, and defense lawyers were not allowed to cross-examine him.",Cause_Specific
"In addition, Blinov barred the defense from calling 13 witnesses.",Cause_Specific
The verdict quickly reverberated throughout the highest levels of Russian government and society and even sparked some calls for boycotts of the Moscow mayoral election and future national ballots.,Distant_Evaluation
"Alexei L. Kudrin, a close associate of Putin and former finance minister, described it on Twitter as “looking less like a punishment than an attempt to isolate him from social life and the electoral process.”",Distant_Evaluation
"The crime novelist Boris Akunin, who is also a political opposition leader, said the verdict showed there was little hope to change Russia by democratic means.",Distant_Evaluation
"“Lifetime deprivation of elections - this is what the verdict means not only for Navalny but for all who thought it was possible to change this system through elections,” Akunin wrote.",Distant_Evaluation
"As the five-year sentence was delivered, and the judge said that it could not be suspended but required actual jail time, some of Navalny’s supporters burst into tears.",Cause_General
He was led away in handcuffs.,Cause_General
"In Moscow, even before the sentence was announced, supporters and the police began to gather at Manezh Square near the Kremlin where backers of Alexei Navalny had planned to hold an unsanctioned rally.",Cause_General
"More than 7,000 people had responded to an announcement of the event on Facebook to say that they would attend.",Cause_General
"The city of Detroit, which has filed for bankruptcy, has formally hired the international auction house Christie’s to appraise part of the city-owned art collection held by the Detroit Institute of Arts, the auction house said Monday.",Main
"A decision about whether to sell the art to satisfy creditors has not been made, city officials have said, although all the city’s assets are being evaluated in light of the situation in Detroit, the largest U.S. city ever to file for bankruptcy.",Distant_Evaluation
Christie’s representatives had previously visited the museum in early June and confirmed Monday that the company had been hired to appraise the collection but gave no details about which portion of the collection it would be looking at.,Cause_Specific
"“Christie’s was asked to assist due to our expertise in this area across all fine art categories and eras,” it said in its statement.",Distant_Evaluation
"It said, “In addition we will also assist and advise on how to realize value for the City while leaving the art in the City’s ownership.”",Distant_Expectations_Consequences
"The office of Detroit emergency manager Kevyn Orr will pay Christie’s $200,000 for the appraisal, which is expected to be completed by mid-October, the Detroit Free Press reported on its website.",Main_Consequence
"Christie’s will appraise only artworks that are clearly owned by the city and that are not bound by donor restrictions that might rule out a possible sale, the newspaper said, citing Orr’s spokesman Bill Nowling.",Distant_Evaluation
"ROME - A visibly shaken Silvio Berlusconi, the former Italian prime minister, said Sunday that his center-right party would continue to support Italy’s fragile coalition government, releasing some of the political tension that has built in the country since a court upheld his conviction for tax fraud last week.",Main
"“We have said clearly and directly that the government must forge ahead and approve the economic measures that we have requested and were agreed,” Berlusconi said in his first public appearance since the conviction, speaking at a rally his party had organized in front of his residence here.",Distant_Evaluation
"Italy’s prime minister, Enrico Letta, watched the rally on television and took note of Berlusconi’s intentions.",Distant_Anecdotal
"But he made clear that he expected concrete action, like support for a package of economic measures that are scheduled to be voted on in Parliament next week, a member of Letta’s staff said.",Distant_Expectations_Consequences
"“I can promise you,” Berlusconi told his supporters, almost in tears.",Distant_Evaluation
“Here I am.,Distant_Evaluation
I am staying here.,Distant_Evaluation
I won’t surrender.”,Distant_Expectations_Consequences
"An estimated 2,000 people attended the rally to express anger and bewilderment at the ruling.",Cause_General
"“This party carries 10 million votes,” Raffaele Fitto, a former government minister from Berlusconi’s People of Liberty party, told the television network La7 from the rally.",Distant_Evaluation
“It cannot be canceled with a pen stroke.”,Distant_Evaluation
"Last week, Italy’s highest court upheld a four-year prison sentence for Berlusconi, which had been effectively reduced to one year, for tax fraud.",Cause_Specific
"He was found guilty of a plot in which his Mediaset broadcasting company bought the rights to show U.S. movies on their networks and inflated the prices, using offshore companies to evade taxes.",Cause_Specific
"After the ruling, lawmakers from the People of Liberty party offered to resign and have been demanding that President Giorgio Napolitano pardon Berlusconi, but experts say that is highly unlikely.",Distant_Evaluation
"By Oct. 15, Berlusconi must decide whether he prefers to serve his time in jail, under house arrest or do community service.",Cause_General
"SAN FRANCISCO - T-Mobile US, the fourth-largest U.S. carrier, lost thousands of customers over the past few years to rivals that offered cooler phones.",Distant_Historical
But it appears to be getting its groove back.,Distant_Evaluation
"The company Thursday said it had gained 1.1 million customers, including 685,000 contract subscribers, over its second quarter.",Main
"That compares with losing 557,000 contract subscribers, the most valuable type of customer, in the same period a year ago.",Distant_Historical
The uptick represents its largest customer growth in four years.,Main
"The company, based in Bellevue, Wash., only started offering the iPhone in April, when it also began offering new phone plans that address common frustrations with wireless companies, like confusing contracts and expensive data plans.",Distant_Historical
"“By fixing the things that drive them mad, like contracts and upgrades, and freeing them from the two-year sentences imposed on them by our competitors, they are choosing the new T-Mobile in unprecedented numbers,” John Legere, the chief executive of T-Mobile US, said in a news release.",Distant_Evaluation
"Over the past several years, T-Mobile lost many customers largely because it lacked the iPhone, and customers were unhappy with its service.",Distant_Evaluation
"But this year has been jam-packed with change for the company: It finally landed a deal with Apple to sell the iPhone, it began an overhaul of its network and it started offering lower-cost plans to lure customers from competitors.",Cause_Specific
"The company also has extra muscle from its merger with the smaller carrier MetroPCS, which was completed in May.",Cause_Specific
The change is costing T-Mobile.,Cause_General
"The company posted a loss of $16 million for the quarter, compared with a profit of $207 million last year in the same period.",Cause_General
"But it also reported revenue of $6.23 billion, up from $4.9 billion last year.",Cause_General
The net income was above the expectations of Wall Street analysts.,Cause_General
"They had expected revenue of $6.01 billion, according to a survey by Thomson Reuters.",Cause_General
"In March, T-Mobile discontinued two-year contracts, instead allowing customers to buy a smartphone for a lower upfront cost and adding the cost of the device to their monthly bill.",Distant_Historical
"It also continued to offer plans with unlimited data, an option that the top two carriers, Verizon Wireless and AT&T, killed years ago.",Cause_General
"In general, T-Mobile’s plans are also cheaper than its competitors’ - for $70 a month, a customer can have unlimited minutes, text messages and data.",Cause_General
The plans offered by AT&T and Verizon cost upward of roughly $100 a month.,Cause_General
T-Mobile expects the growth to continue.,Distant_Expectations_Consequences
"For the full year, it said it expected to add between 1 million and 1.2 million contract subscribers.",Distant_Expectations_Consequences
This article is part of TIMES EXPRESS.,NA
It is a condensed version of a story that will appear in tomorrow’s New York Times.,NA
);,NA
"LONDON - To the Italian police, he was Domenico Rancadore, or “the professor,” a Mafia boss on the lam as a dangerous fugitive for almost two decades, a onetime enforcer for the Sicilian Cosa Nostra.",Distant_Evaluation
"To those who lived near him on a leafy street in a bland West London suburb, he was Marc Skinner, a father of two, a former teacher and a good neighbor who spent contented hours buffing the paint jobs on his fancy cars.",Distant_Evaluation
"But this week, his double life began unraveling.",Cause_General
"A British judge denied him bail Friday, two days after his arrest on an international warrant seeking his extradition to Italy to serve a seven-year sentence for extortion and other crimes.",Main
"Right until the brief court hearing Friday, there had been speculation that he would be freed because of technical flaws in the warrant.",Distant_Evaluation
"At a separate hearing the day before, Judge Quentin Purdy of Westminster Magistrates’ Court said, “There are concerns about the validity of the warrant that has come before the court.”",Distant_Evaluation
"But Friday, while Rancadore, 64, was still in a police holding cell, a new warrant was issued.",Cause_Specific
"At the court hearing later, Purdy denied his bail request, meaning that Rancadore will remain in custody while he awaits extradition proceedings.",Main
"According to court filings in London, Rancadore was sentenced in 1999 to seven years in prison after being tried in absentia and convicted of extortion, membership in the Mafia and other serious crimes.",Distant_Historical
"The Italian authorities placed him on a list of “dangerous fugitives,” the Italian Interior Ministry said, because he had been a “man of honor” in Cosa Nostra.",Distant_Historical
"As a top Mafia member, the Italian authorities said, Rancadore went by the sobriquet U Profissuri, the professor, from a Mafia clan in Trabia near Palermo, the Sicilian capital.",Distant_Historical
"Italian investigators believe that Rancadore fled Italy in the early 1990s because of an internal conflict, when the “boss of all bosses,” Salvatore Riina, ordered the killing of two top anti-Mafia prosecutors.",Distant_Historical
The Italian police issued an international arrest warrant in 1998.,Distant_Historical
"For almost two decades, Rancadore lived in England under the assumed name of Marc Skinner, using the maiden name of his wife, Anne, and leading an innocuous life in London’s outer fringes, far from the perennial battle in Sicily between the authorities and the mob.",Cause_General
"Joan Hills, 76, who lives nearby, told The Independent that Rancadore was “one of the best neighbors you could ever have.”",Distant_Anecdotal
This article is part of TIMES EXPRESS.,NA
It is a condensed version of a story that will appear in tomorrow’s New York Times.,NA
);,NA
"JERUSALEM - Israel published bids Sunday for the construction of more than 1,000 housing units in contested areas of East Jerusalem and several large West Bank settlements, intensifying the already charged atmosphere three days before the resumption of Israeli-Palestinian peace talks here and hours before Israel was to announce the names of Palestinian prisoners to be released this week.",Main
"While the planning and building of settlements have continued in the months preceding the talks, causing constant friction, Prime Minister Benjamin Netanyahu’s new governing coalition had so far refrained from issuing construction bids since it was formed in March.",Distant_Evaluation
The publishing of bids is the final bureaucratic stage before new construction can begin.,Cause_General
"Uri Ariel, the housing minister, announced the contentious move while Netanyahu was recovering in a hospital after overnight surgery for a hernia.",Cause_General
"“The government of Israel is working to bring down the cost of living in all parts of the country,” Ariel, a member of the pro-settlement Jewish Home Party, said in a statement.",Distant_Evaluation
"“No country in the world accepts dictates from other countries about where it is allowed to build and where not,” he continued, responding to the international condemnation of Israel’s continuing efforts to build up the settlements.",Distant_Evaluation
The prime minister’s office offered no immediate comment.,Cause_General
The settlement move appeared intended to appease the right-wing members of the Israeli government ahead of the expected release this week of 26 Palestinian prisoners who have served 20 years or more in prison for deadly attacks against Israelis.,Distant_Evaluation
"Later on Sunday, a ministerial committee was expected to complete the list of those to be released on Tuesday.",Cause_General
The decision to release 104 prisoners over the coming months is deeply unpopular in Israel.,Distant_Evaluation
Netanyahu has explained it as a gesture that was necessary to persuade the Palestinian leadership to agree to resume long-stalled negotiations and that was preferable to acceding to other Palestinian demands like a settlement freeze.,Distant_Evaluation
But it appears that the talks Wednesday will be taking place amid a storm of mutual recrimination.,Distant_Expectations_Consequences
"Muhammad Shtayyeh, a senior Palestinian negotiator, issued a statement Sunday saying, “It is clear that the Israeli government is deliberately attempting to sabotage U.S. and international efforts to resume negotiations.” Israel, he continued, “continues to use peace negotiations as a smoke screen for more settlement construction.”",Distant_Evaluation
This article is part of TIMES EXPRESS.,NA
It is a condensed version of a story that will appear in tomorrow’s New York Times.,NA
);,NA
"BEIJING - In a city brimming with look-at-me architecture, the sprawling addition that Zhang Biqing, a health care magnate, built atop his 26th-floor apartment is a showstopper.",Distant_Evaluation
"Constructed with ersatz boulders, crisscrossed by trellises and walkways and dotted with the occasional shrub, the two-story aerie resembles the idealized mountains depicted in classical Chinese paintings - except the requisite lonely monk of yore has been replaced by a flashy karaoke parlor.",Distant_Evaluation
"The entire 8,000-square-foot addition, as it turns out, is illegal.",Cause_Specific
"On Monday, The Beijing Morning News featured a front-page photograph of Zhang’s garish rooftop expansion, along with disturbing accounts of how the well-connected entrepreneur blithely ignored his neighbors’ complaints during the six years he spent creating his craggy villa atop a luxury gated complex in western Beijing.",Cause_General
Tenants were so tortured by the din of nonstop construction - and the resulting leaks and cracked walls - that several of them sold their apartments and moved out.,Distant_Anecdotal
"One next-door neighbor was reportedly beaten up after he confronted Zhang about the project, which is said to have cost more than $4 million.",Distant_Anecdotal
"The story, zealously covered by much of the Chinese news media on Tuesday, seemed to embody the popular perception that the rich and powerful can simply do as they please.",Distant_Evaluation
"According to news reports, Zhang amassed a fortune through a chain of traditional Chinese medicine clinics he owned, or through private acupuncture sessions.",Cause_General
"Until recently, he was a local delegate to the Chinese People’s Political Consultative Conference, an advisory body to the ruling Communist Party.",Cause_General
Code enforcement officials said they were stymied by Zhang’s refusal to let them into his apartment.,Cause_Specific
The deputy head of the Purple Bamboo Park urban management district said he even dispatched inspectors to the building’s underground parking garage but Zhang managed to evade them.,Cause_Specific
"“If we can’t calculate the scope of this illegal construction, we can’t issue a notice requiring him to dismantle it,” the official told the paper.",Distant_Evaluation
"By Tuesday, however, Zhang appeared to run out of luck.",Distant_Evaluation
"Officials slapped a notice on his front door, giving him 15 days to remove the addition or present evidence that it had been legally constructed.",Main
"He claimed the structure was safe in a brief interview Tuesday evening, but conceded that it might have been a folly after all.",Distant_Evaluation
"“Now I realize it was a huge mistake,” he said, adding that he would dismantle the addition within a week.",Distant_Evaluation
"SEOUL, South Korea - An American tour operator imprisoned in North Korea on charges of plotting to harm the Socialist country through Christian missionary activities has appealed to Washington to send a high-ranking official to North Korea to help free him, according to a videotaped interview made public Tuesday.",Main
"The Choson Sinbo, a pro-North Korean newspaper based in Japan, on Tuesday posted the video footage of tour operator, Kenneth Bae, a Korean-American from Washington state, sitting in a hospital in the North Korean capital, Pyongyang, where he was moved from a labor camp a week ago as his health deteriorated.",Cause_Specific
"Bae, 45, had been imprisoned at the camp since May, shortly after he was sentenced to 15 years of hard labor for what North Korean authorities said were hostile acts against the government.",Cause_Specific
Bae was leading a group of visitors from China into the special economic zone of Rason in northeastern North Korea when he was arrested in November.,Distant_Historical
North Korean officials accused Bae of being a Christian missionary who flouted the country’s laws on proselytizing.,Cause_Specific
"In his interview with The Choson Sinbo, Bae said he had “violated” North Korean laws.",Distant_Evaluation
"“As an American citizen, I request the U.S. government to make active efforts so I can be pardoned and return home,” he said in the interview, which The Choson Sinbo said took place Friday.",Distant_Evaluation
"“I think that a high-ranking U.S. official should come here and bring me home, and that such an official should come here as a representative of the U.S. government and apologize and make a request of an early pardon for my release.”",Distant_Evaluation
It was unclear whether Bae was speaking of his own free will.,Distant_Evaluation
North Korea had previously said Bae would not be used as a bargaining chip.,Distant_Evaluation
"But outside analysts said the recent news of his deteriorating health and the letters he was allowed to send to his family in recent weeks, along with another videotaped interview broadcast by The Choson Sinbo and CNN last month, were probably efforts by the North Korean government to force Washington to engage in dialogue.",Distant_Evaluation
"In the past, the North has used Americans held on criminal charges to bring about visits by prominent U.S. figures seeking their release, like former Presidents Jimmy Carter and Bill Clinton - a practice that Washington has wanted to end.",Distant_Evaluation
"A visit by a high-ranking U.S. government representative would be a significant diplomatic coup for the North Korean government, which has long wanted an official dialogue with the United States.",Distant_Evaluation
Washington has insisted that there will be no such engagement until the North has shown concrete signs of giving up its nuclear weapons development.,Cause_General
"In the video, Bae was also shown being visited by a Swedish diplomat.",Cause_General
"Washington has no official diplomatic ties with North Korea, and the Swedish Embassy in Pyongyang represents U.S. interests in Bae’s case on Washington’s behalf.",Cause_General
"Bae appeared gaunt in the video and said his various ailments, including a backache, had worsened during his time in the labor camp.",Distant_Evaluation
The State Department has called on the North to grant Bae amnesty and immediate release.,Main_Consequence
Alan Cowell contributed reporting from London.,NA
"Jacques Vergès, the French lawyer who embraced anti-colonial causes and the role of devil’s advocate on a world stage to defend war criminals, terrorists, dictators and other notorious villains of the 20th century, died Thursday in Paris.",Main
He was 88.,Cause_General
"The cause was a heart attack at around 8 p.m. as he was preparing to dine with friends, according to his publisher, Éditions Pierre-Guillaume de Roux.",Cause_Specific
"He died in the Parisian house where the Enlightenment philosopher Voltaire once lived, the publisher said in a statement.",Main
"“The ideal place for the last theatrical act that was the death of this born actor who, like Voltaire, cultivated the art of permanent revolt and volte-face,” the statement said, reflecting the lawyer’s reputation for asking disturbing questions on behalf of notorious clients.",Distant_Evaluation
Is a killer a terrorist or a patriot?,Distant_Evaluation
Can laws be used to judge good and evil?,Distant_Evaluation
"For more than 50 years, Vergès raised such questions in defense of clients who claimed to be acting for political causes, although they were charged with genocide, crimes against humanity, bombings, hijackings and the murder of innocents.",Cause_General
"They included the Nazi war criminal Klaus Barbie; the terrorist Ilich Ramírez Sánchez, aka Carlos the Jackal; and Cambodia’s Khmer Rouge head of state, Khieu Samphan.",Cause_General
"Vergès also sought to defend former presidents Saddam Hussein of Iraq, who was executed for crimes against humanity, and Slobodan Milosevic of Serbia, who represented himself in a war-crimes trial but died before a verdict.",Cause_General
"Like many of his clients, Vergès, the son of a Vietnamese woman and a French diplomat, was an enigma.",Distant_Evaluation
Assassins targeted him.,Cause_General
"There were hints of ties to secret services, to terrorists he defended and to Mao Zedong, Che Guevara and other revolutionaries.",Cause_General
"He was a confidant of Pol Pot, the tyrant blamed for the deaths of at least 1.7 million Cambodians.",Cause_General
"He married a terrorist he saved from the guillotine, but left her and his two children and disappeared for eight years.",Distant_Historical
"“He’s a slippery man,” director Barbet Schroeder, who made “Terror’s Advocate,” a 2007 documentary on Vergès and terrorism as a political weapon, told The New York Times in 2007.",Distant_Historical
“You can never touch him.,Distant_Historical
He loves the mystery.,Distant_Historical
The reason is that there are certain things he cannot talk about.,Distant_Historical
He would be in deep trouble if the truth came out.”,Distant_Historical
"In a career that paralleled the postwar disintegration of colonial empires in Asia, Africa and the Middle East, Vergès rose to prominence in the late 1950s defending Algerians accused of terrorist bombings.",Distant_Historical
"Instead of contesting the evidence of French prosecutors in court, he insisted that the defendants were resistance fighters in a just war of liberation and challenged the legal and moral legitimacy of the trials.",Distant_Historical
"While most of his clients were convicted, the trials drew international attention to Vergès, and long after Algerian independence in 1962 his tactics served as a blueprint for his cases, which became public platforms to indict France and other Western nations for what he called crimes of racist colonialism and the exploitation of Third World peoples.",Distant_Historical
"In the late 1960s, Vergès broadened his horizons, defending Palestinians charged with attacks on El Al aircraft in Athens and Zurich.",Distant_Historical
"He later represented members of the Red Army Faction in Germany, whose bombings he called the work of “soldiers in a noble cause.”",Distant_Historical
"Vergès’ most famous case was his defense of Klaus Barbie, the wartime Gestapo leader known as “the Butcher of Lyons” for his role in the torture, execution and deportation to death camps of thousands of French citizens.",Distant_Evaluation
"After years in hiding, during which he is believed to have assisted Western intelligence services, Barbie was extradited from Bolivia to France in 1983.",Distant_Historical
"At his war-crimes trial in 1987, Barbie walked out, refusing to hear testimony of his horrors.",Distant_Historical
